district,date,month,year,visitors
Vikarabad,01-06-2018,June,2018,0
Vikarabad,01-07-2018,July,2018,0
Vikarabad,01-08-2018,August,2018,0
Vikarabad,01-09-2018,September,2018,0
Vikarabad,01-10-2018,October,2018,0
Vikarabad,01-11-2018,November,2018,0
Vikarabad,01-12-2018,December,2018,0
Wanaparthy0,01-01-2018,January,2018,0
Wanaparthy0,01-02-2018,February,2018,0
Wanaparthy0,01-03-2018,March,2018,0
Wanaparthy0,01-04-2018,April,2018,0
Wanaparthy0,01-05-2018,May,2018,0
Wanaparthy0,01-06-2018,June,2018,0
Wanaparthy0,01-07-2018,July,2018,0
Wanaparthy0,01-08-2018,August,2018,0
Wanaparthy0,01-09-2018,September,2018,0
Wanaparthy0,01-10-2018,October,2018,0
Wanaparthy0,01-11-2018,November,2018,0
Wanaparthy0,01-12-2018,December,2018,0
Warangal0(Rural),01-01-2018,January,2018,0
Warangal0(Rural),01-02-2018,February,2018,0
Warangal0(Rural),01-03-2018,March,2018,0
Warangal0(Rural),01-04-2018,April,2018,0
Warangal0(Rural),01-05-2018,May,2018,0
Warangal0(Rural),01-06-2018,June,2018,0
Warangal0(Rural),01-07-2018,July,2018,0
Warangal0(Rural),01-08-2018,August,2018,0
Warangal0(Rural),01-09-2018,September,2018,0
Warangal0(Rural),01-10-2018,October,2018,0
Warangal0(Rural),01-11-2018,November,2018,0
Warangal0(Rural),01-12-2018,December,2018,0
Warangal0(Urban),01-01-2018,January,2018,150
Warangal0(Urban),01-02-2018,February,2018,185
Warangal0(Urban),01-03-2018,March,2018,160
Warangal0(Urban),01-04-2018,April,2018,150
Warangal0(Urban),01-05-2018,May,2018,140
Warangal0(Urban),01-06-2018,June,2018,130
Warangal0(Urban),01-07-2018,July,2018,130
Warangal0(Urban),01-08-2018,August,2018,135
Warangal0(Urban),01-09-2018,September,2018,145
Warangal0(Urban),01-10-2018,October,2018,160
Warangal0(Urban),01-11-2018,November,2018,170
Warangal0(Urban),01-12-2018,December,2018,187
Yadadri0Bhongir,01-01-2018,January,2018,0
Yadadri0Bhongir,01-02-2018,February,2018,0
Yadadri0Bhongir,01-03-2018,March,2018,0
Yadadri0Bhongir,01-04-2018,April,2018,0
Yadadri0Bhongir,01-05-2018,May,2018,0
Yadadri0Bhongir,01-06-2018,June,2018,0
Yadadri0Bhongir,01-07-2018,July,2018,0
Yadadri0Bhongir,01-08-2018,August,2018,0
Yadadri0Bhongir,01-09-2018,September,2018,0
Yadadri0Bhongir,01-10-2018,October,2018,0
Yadadri0Bhongir,01-11-2018,November,2018,0
Yadadri0Bhongir,01-12-2018,December,2018,0
Adilabad,01-01-2019,January,2019,0
Adilabad,01-02-2019,February,2019,2
Adilabad,01-03-2019,March,2019,0
Adilabad,01-04-2019,April,2019,0
Adilabad,01-05-2019,May,2019,0
Adilabad,01-06-2019,June,2019,0
Adilabad,01-07-2019,July,2019,0
Adilabad,01-08-2019,August,2019,2
Adilabad,01-09-2019,September,2019,0
Adilabad,01-10-2019,October,2019,0
Adilabad,01-11-2019,November,2019,2
Adilabad,01-12-2019,December,2019,0
Bhadradri0Kothagudem0,01-01-2019,January,2019,0
Bhadradri0Kothagudem0,01-02-2019,February,2019,0
Bhadradri0Kothagudem0,01-03-2019,March,2019,0
Bhadradri0Kothagudem0,01-04-2019,April,2019,0
Bhadradri0Kothagudem0,01-05-2019,May,2019,0
Bhadradri0Kothagudem0,01-06-2019,June,2019,0
Bhadradri0Kothagudem0,01-07-2019,July,2019,0
Bhadradri0Kothagudem0,01-08-2019,August,2019,0
Bhadradri0Kothagudem0,01-09-2019,September,2019,0
Bhadradri0Kothagudem0,01-10-2019,October,2019,0
Bhadradri0Kothagudem0,01-11-2019,November,2019,0
Bhadradri0Kothagudem0,01-12-2019,December,2019,0
Hyderabad,01-01-2019,January,2019,35920
Hyderabad,01-02-2019,February,2019,25621
Hyderabad,01-03-2019,March,2019,21929
Hyderabad,01-04-2019,April,2019,18267
Hyderabad,01-05-2019,May,2019,17317
Hyderabad,01-06-2019,June,2019,20077
Hyderabad,01-07-2019,July,2019,27874
Hyderabad,01-08-2019,August,2019,22725
Hyderabad,01-09-2019,September,2019,34018
Hyderabad,01-10-2019,October,2019,28706
Hyderabad,01-11-2019,November,2019,32762
Hyderabad,01-12-2019,December,2019,34084
Jagtial0,01-01-2019,January,2019,0
Jagtial0,01-02-2019,February,2019,0
Jagtial0,01-03-2019,March,2019,0
Jagtial0,01-04-2019,April,2019,0
Jagtial0,01-05-2019,May,2019,0
Jagtial0,01-06-2019,June,2019,0
Jagtial0,01-07-2019,July,2019,0
Jagtial0,01-08-2019,August,2019,0
Jagtial0,01-09-2019,September,2019,0
Jagtial0,01-10-2019,October,2019,0
Jagtial0,01-11-2019,November,2019,0
Jagtial0,01-12-2019,December,2019,0
Jangaon0,01-01-2019,January,2019,0
Jangaon0,01-02-2019,February,2019,0
Jangaon0,01-03-2019,March,2019,0
Jangaon0,01-04-2019,April,2019,0
Jangaon0,01-05-2019,May,2019,0
Jangaon0,01-06-2019,June,2019,0
Jangaon0,01-07-2019,July,2019,0
Jangaon0,01-08-2019,August,2019,0
Jangaon0,01-09-2019,September,2019,0
Jangaon0,01-10-2019,October,2019,0
Jangaon0,01-11-2019,November,2019,0
Jangaon0,01-12-2019,December,2019,0
Jayashankar0Bhoopalpally,01-01-2019,January,2019,45
Jayashankar0Bhoopalpally,01-02-2019,February,2019,0
Jayashankar0Bhoopalpally,01-03-2019,March,2019,0
Jayashankar0Bhoopalpally,01-04-2019,April,2019,0
Jayashankar0Bhoopalpally,01-05-2019,May,2019,0
Jayashankar0Bhoopalpally,01-06-2019,June,2019,0
Jayashankar0Bhoopalpally,01-07-2019,July,2019,0
Jayashankar0Bhoopalpally,01-08-2019,August,2019,0
Jayashankar0Bhoopalpally,01-09-2019,September,2019,0
Jayashankar0Bhoopalpally,01-10-2019,October,2019,0
Jayashankar0Bhoopalpally,01-11-2019,November,2019,0
Jayashankar0Bhoopalpally,01-12-2019,December,2019,0
Jogulamba0Gadwal0,01-01-2019,January,2019,36
Jogulamba0Gadwal0,01-02-2019,February,2019,6
Jogulamba0Gadwal0,01-03-2019,March,2019,22
Jogulamba0Gadwal0,01-04-2019,April,2019,16
Jogulamba0Gadwal0,01-05-2019,May,2019,20
Jogulamba0Gadwal0,01-06-2019,June,2019,22
Jogulamba0Gadwal0,01-07-2019,July,2019,37
Jogulamba0Gadwal0,01-08-2019,August,2019,42
Jogulamba0Gadwal0,01-09-2019,September,2019,25
Jogulamba0Gadwal0,01-10-2019,October,2019,13
Jogulamba0Gadwal0,01-11-2019,November,2019,45
Jogulamba0Gadwal0,01-12-2019,December,2019,11
Kamareddy0,01-01-2019,January,2019,0
Kamareddy0,01-02-2019,February,2019,0
Kamareddy0,01-03-2019,March,2019,0
Kamareddy0,01-04-2019,April,2019,0
Kamareddy0,01-05-2019,May,2019,0
Kamareddy0,01-06-2019,June,2019,0
Kamareddy0,01-07-2019,July,2019,0
Kamareddy0,01-08-2019,August,2019,0
Kamareddy0,01-09-2019,September,2019,0
Kamareddy0,01-10-2019,October,2019,0
Kamareddy0,01-11-2019,November,2019,0
Kamareddy0,01-12-2019,December,2019,0
Karimnagar0,01-01-2019,January,2019,0
Karimnagar0,01-02-2019,February,2019,0
Karimnagar0,01-03-2019,March,2019,0
Karimnagar0,01-04-2019,April,2019,0
Karimnagar0,01-05-2019,May,2019,0
Karimnagar0,01-06-2019,June,2019,0
Karimnagar0,01-07-2019,July,2019,0
Karimnagar0,01-08-2019,August,2019,0
Karimnagar0,01-09-2019,September,2019,0
Karimnagar0,01-10-2019,October,2019,0
Karimnagar0,01-11-2019,November,2019,0
Karimnagar0,01-12-2019,December,2019,0
Khammam,01-01-2019,January,2019,0
Khammam,01-02-2019,February,2019,0
Khammam,01-03-2019,March,2019,0
Khammam,01-04-2019,April,2019,0
Khammam,01-05-2019,May,2019,0
Khammam,01-06-2019,June,2019,0
Khammam,01-07-2019,July,2019,0
Khammam,01-08-2019,August,2019,0
Khammam,01-09-2019,September,2019,0
Khammam,01-10-2019,October,2019,0
Khammam,01-11-2019,November,2019,0
Khammam,01-12-2019,December,2019,0
Komaram0Bheem0Asifabad,01-01-2019,January,2019,0
Komaram0Bheem0Asifabad,01-02-2019,February,2019,0
Komaram0Bheem0Asifabad,01-03-2019,March,2019,0
Komaram0Bheem0Asifabad,01-04-2019,April,2019,0
Komaram0Bheem0Asifabad,01-05-2019,May,2019,0
Komaram0Bheem0Asifabad,01-06-2019,June,2019,0
Komaram0Bheem0Asifabad,01-07-2019,July,2019,0
Komaram0Bheem0Asifabad,01-08-2019,August,2019,0
Komaram0Bheem0Asifabad,01-09-2019,September,2019,0
Komaram0Bheem0Asifabad,01-10-2019,October,2019,0
Komaram0Bheem0Asifabad,01-11-2019,November,2019,0
Komaram0Bheem0Asifabad,01-12-2019,December,2019,0
Mahabubabad0,01-01-2019,January,2019,0
Mahabubabad0,01-02-2019,February,2019,0
Mahabubabad0,01-03-2019,March,2019,0
Mahabubabad0,01-04-2019,April,2019,0
Mahabubabad0,01-05-2019,May,2019,0
Mahabubabad0,01-06-2019,June,2019,0
Mahabubabad0,01-07-2019,July,2019,0
Mahabubabad0,01-08-2019,August,2019,0
Mahabubabad0,01-09-2019,September,2019,0
Mahabubabad0,01-10-2019,October,2019,0
Mahabubabad0,01-11-2019,November,2019,0
Mahabubabad0,01-12-2019,December,2019,0
Mahbubnagar,01-01-2019,January,2019,45
Mahbubnagar,01-02-2019,February,2019,29
Mahbubnagar,01-03-2019,March,2019,28
Mahbubnagar,01-04-2019,April,2019,34
Mahbubnagar,01-05-2019,May,2019,20
Mahbubnagar,01-06-2019,June,2019,28
Mahbubnagar,01-07-2019,July,2019,47
Mahbubnagar,01-08-2019,August,2019,44
Mahbubnagar,01-09-2019,September,2019,34
Mahbubnagar,01-10-2019,October,2019,37
Mahbubnagar,01-11-2019,November,2019,68
Mahbubnagar,01-12-2019,December,2019,26
Mancherial,01-01-2019,January,2019,0
Mancherial,01-02-2019,February,2019,0
Mancherial,01-03-2019,March,2019,0
Mancherial,01-04-2019,April,2019,0
Mancherial,01-05-2019,May,2019,0
Mancherial,01-06-2019,June,2019,0
Mancherial,01-07-2019,July,2019,0
Mancherial,01-08-2019,August,2019,0
Mancherial,01-09-2019,September,2019,0
Mancherial,01-10-2019,October,2019,0
Mancherial,01-11-2019,November,2019,10
Mancherial,01-12-2019,December,2019,0
Medak0,01-01-2019,January,2019,0
Medak0,01-02-2019,February,2019,0
Medak0,01-03-2019,March,2019,0
Medak0,01-04-2019,April,2019,0
Medak0,01-05-2019,May,2019,0
Medak0,01-06-2019,June,2019,0
Medak0,01-07-2019,July,2019,0
Medak0,01-08-2019,August,2019,0
Medak0,01-09-2019,September,2019,0
Medak0,01-10-2019,October,2019,0
Medak0,01-11-2019,November,2019,0
Medak0,01-12-2019,December,2019,0
Medchal0,01-01-2019,January,2019,0
Medchal0,01-02-2019,February,2019,0
Medchal0,01-03-2019,March,2019,0
Medchal0,01-04-2019,April,2019,0
Medchal0,01-05-2019,May,2019,0
Medchal0,01-06-2019,June,2019,0
Medchal0,01-07-2019,July,2019,0
Medchal0,01-08-2019,August,2019,0
Medchal0,01-09-2019,September,2019,0
Medchal0,01-10-2019,October,2019,0
Medchal0,01-11-2019,November,2019,0
Medchal0,01-12-2019,December,2019,0
Mulugu,01-01-2019,January,2019,0
Mulugu,01-02-2019,February,2019,45
Mulugu,01-03-2019,March,2019,40
Mulugu,01-04-2019,April,2019,40
Mulugu,01-05-2019,May,2019,40
Mulugu,01-06-2019,June,2019,50
Mulugu,01-07-2019,July,2019,55
Mulugu,01-08-2019,August,2019,50
Mulugu,01-09-2019,September,2019,60
Mulugu,01-10-2019,October,2019,60
Mulugu,01-11-2019,November,2019,70
Mulugu,01-12-2019,December,2019,65
Nagarkurnool0,01-01-2019,January,2019,35
Nagarkurnool0,01-02-2019,February,2019,15
Nagarkurnool0,01-03-2019,March,2019,14
Nagarkurnool0,01-04-2019,April,2019,18
Nagarkurnool0,01-05-2019,May,2019,14
Nagarkurnool0,01-06-2019,June,2019,14
Nagarkurnool0,01-07-2019,July,2019,17
Nagarkurnool0,01-08-2019,August,2019,22
Nagarkurnool0,01-09-2019,September,2019,7
Nagarkurnool0,01-10-2019,October,2019,3
Nagarkurnool0,01-11-2019,November,2019,30
Nagarkurnool0,01-12-2019,December,2019,10
Nalgonda,01-01-2019,January,2019,0
Nalgonda,01-02-2019,February,2019,0
Nalgonda,01-03-2019,March,2019,0
Nalgonda,01-04-2019,April,2019,0
Nalgonda,01-05-2019,May,2019,0
Nalgonda,01-06-2019,June,2019,0
Nalgonda,01-07-2019,July,2019,0
Nalgonda,01-08-2019,August,2019,0
Nalgonda,01-09-2019,September,2019,0
Nalgonda,01-10-2019,October,2019,0
Nalgonda,01-11-2019,November,2019,0
Nalgonda,01-12-2019,December,2019,0
Narayanpet,01-01-2019,January,2019,0
Narayanpet,01-02-2019,February,2019,0
Narayanpet,01-03-2019,March,2019,0
Narayanpet,01-04-2019,April,2019,0
Narayanpet,01-05-2019,May,2019,0
Narayanpet,01-06-2019,June,2019,0
Narayanpet,01-07-2019,July,2019,0
Narayanpet,01-08-2019,August,2019,0
Narayanpet,01-09-2019,September,2019,0
Narayanpet,01-10-2019,October,2019,0
Narayanpet,01-11-2019,November,2019,0
Narayanpet,01-12-2019,December,2019,5
Nirmal,01-01-2019,January,2019,0
Nirmal,01-02-2019,February,2019,0
Nirmal,01-03-2019,March,2019,0
Nirmal,01-04-2019,April,2019,0
Nirmal,01-05-2019,May,2019,0
Nirmal,01-06-2019,June,2019,0
Nirmal,01-07-2019,July,2019,0
Nirmal,01-08-2019,August,2019,0
Nirmal,01-09-2019,September,2019,0
Nirmal,01-10-2019,October,2019,0
Nirmal,01-11-2019,November,2019,0
Nirmal,01-12-2019,December,2019,0
Nizamabad,01-01-2019,January,2019,0
Nizamabad,01-02-2019,February,2019,1
Nizamabad,01-03-2019,March,2019,0
Nizamabad,01-04-2019,April,2019,0
Nizamabad,01-05-2019,May,2019,0
Nizamabad,01-06-2019,June,2019,0
Nizamabad,01-07-2019,July,2019,0
Nizamabad,01-08-2019,August,2019,0
Nizamabad,01-09-2019,September,2019,0
Nizamabad,01-10-2019,October,2019,0
Nizamabad,01-11-2019,November,2019,0
Nizamabad,01-12-2019,December,2019,0
Peddapalli,01-01-2019,January,2019,0
Peddapalli,01-02-2019,February,2019,0
Peddapalli,01-03-2019,March,2019,0
Peddapalli,01-04-2019,April,2019,0
Peddapalli,01-05-2019,May,2019,0
Peddapalli,01-06-2019,June,2019,0
Peddapalli,01-07-2019,July,2019,0
Peddapalli,01-08-2019,August,2019,0
Peddapalli,01-09-2019,September,2019,0
Peddapalli,01-10-2019,October,2019,0
Peddapalli,01-11-2019,November,2019,0
Peddapalli,01-12-2019,December,2019,0
Rajanna0Sircilla0,01-01-2019,January,2019,0
Rajanna0Sircilla0,01-02-2019,February,2019,0
Rajanna0Sircilla0,01-03-2019,March,2019,0
Rajanna0Sircilla0,01-04-2019,April,2019,0
Rajanna0Sircilla0,01-05-2019,May,2019,0
Rajanna0Sircilla0,01-06-2019,June,2019,0
Rajanna0Sircilla0,01-07-2019,July,2019,0
Rajanna0Sircilla0,01-08-2019,August,2019,0
Rajanna0Sircilla0,01-09-2019,September,2019,0
Rajanna0Sircilla0,01-10-2019,October,2019,0
Rajanna0Sircilla0,01-11-2019,November,2019,0
Rajanna0Sircilla0,01-12-2019,December,2019,0
Ranga0Reddy,01-01-2019,January,2019,0
Ranga0Reddy,01-02-2019,February,2019,0
Ranga0Reddy,01-03-2019,March,2019,0
Ranga0Reddy,01-04-2019,April,2019,0
Ranga0Reddy,01-05-2019,May,2019,0
Ranga0Reddy,01-06-2019,June,2019,0
Ranga0Reddy,01-07-2019,July,2019,0
Ranga0Reddy,01-08-2019,August,2019,0
Ranga0Reddy,01-09-2019,September,2019,0
Ranga0Reddy,01-10-2019,October,2019,0
Ranga0Reddy,01-11-2019,November,2019,0
Ranga0Reddy,01-12-2019,December,2019,0
Sangareddy0,01-01-2019,January,2019,0
Sangareddy0,01-02-2019,February,2019,0
Sangareddy0,01-03-2019,March,2019,0
Sangareddy0,01-04-2019,April,2019,0
Sangareddy0,01-05-2019,May,2019,0
Sangareddy0,01-06-2019,June,2019,0
Sangareddy0,01-07-2019,July,2019,0
Sangareddy0,01-08-2019,August,2019,0
Sangareddy0,01-09-2019,September,2019,0
Sangareddy0,01-10-2019,October,2019,0
Sangareddy0,01-11-2019,November,2019,0
Sangareddy0,01-12-2019,December,2019,0
Siddipet,01-01-2019,January,2019,0
Siddipet,01-02-2019,February,2019,0
Siddipet,01-03-2019,March,2019,0
Siddipet,01-04-2019,April,2019,0
Siddipet,01-05-2019,May,2019,0
Siddipet,01-06-2019,June,2019,0
Siddipet,01-07-2019,July,2019,0
Siddipet,01-08-2019,August,2019,0
Siddipet,01-09-2019,September,2019,0
Siddipet,01-10-2019,October,2019,0
Siddipet,01-11-2019,November,2019,0
Siddipet,01-12-2019,December,2019,0
Suryapet,01-01-2019,January,2019,0
Suryapet,01-02-2019,February,2019,0
Suryapet,01-03-2019,March,2019,0
Suryapet,01-04-2019,April,2019,0
Suryapet,01-05-2019,May,2019,0
Suryapet,01-06-2019,June,2019,0
Suryapet,01-07-2019,July,2019,0
Suryapet,01-08-2019,August,2019,0
Suryapet,01-09-2019,September,2019,0
Suryapet,01-10-2019,October,2019,0
Suryapet,01-11-2019,November,2019,0
Suryapet,01-12-2019,December,2019,0
Vikarabad,01-01-2019,January,2019,0
Vikarabad,01-02-2019,February,2019,0
Vikarabad,01-03-2019,March,2019,0
Vikarabad,01-04-2019,April,2019,0
Vikarabad,01-05-2019,May,2019,0
Vikarabad,01-06-2019,June,2019,0
Vikarabad,01-07-2019,July,2019,0
Vikarabad,01-08-2019,August,2019,0
Vikarabad,01-09-2019,September,2019,0
Vikarabad,01-10-2019,October,2019,0
Vikarabad,01-11-2019,November,2019,0
Vikarabad,01-12-2019,December,2019,0
Wanaparthy0,01-01-2019,January,2019,0
Wanaparthy0,01-02-2019,February,2019,0
Wanaparthy0,01-03-2019,March,2019,0
Wanaparthy0,01-04-2019,April,2019,0
Wanaparthy0,01-05-2019,May,2019,0
Wanaparthy0,01-06-2019,June,2019,0
Wanaparthy0,01-07-2019,July,2019,0
Wanaparthy0,01-08-2019,August,2019,0
Wanaparthy0,01-09-2019,September,2019,0
Wanaparthy0,01-10-2019,October,2019,0
Wanaparthy0,01-11-2019,November,2019,0
Wanaparthy0,01-12-2019,December,2019,0
Warangal0(Rural),01-01-2019,January,2019,0
Warangal0(Rural),01-02-2019,February,2019,0
Warangal0(Rural),01-03-2019,March,2019,0
Warangal0(Rural),01-04-2019,April,2019,0
Warangal0(Rural),01-05-2019,May,2019,0
Warangal0(Rural),01-06-2019,June,2019,0
Warangal0(Rural),01-07-2019,July,2019,0
Warangal0(Rural),01-08-2019,August,2019,0
Warangal0(Rural),01-09-2019,September,2019,0
Warangal0(Rural),01-10-2019,October,2019,0
Warangal0(Rural),01-11-2019,November,2019,0
Warangal0(Rural),01-12-2019,December,2019,0
Warangal0(Urban),01-01-2019,January,2019,175
Warangal0(Urban),01-02-2019,February,2019,200
Warangal0(Urban),01-03-2019,March,2019,200
Warangal0(Urban),01-04-2019,April,2019,190
Warangal0(Urban),01-05-2019,May,2019,175
Warangal0(Urban),01-06-2019,June,2019,195
Warangal0(Urban),01-07-2019,July,2019,185
Warangal0(Urban),01-08-2019,August,2019,230
Warangal0(Urban),01-09-2019,September,2019,240
Warangal0(Urban),01-10-2019,October,2019,220
Warangal0(Urban),01-11-2019,November,2019,230
Warangal0(Urban),01-12-2019,December,2019,210
Yadadri0Bhongir,01-01-2019,January,2019,0
Yadadri0Bhongir,01-02-2019,February,2019,0
Yadadri0Bhongir,01-03-2019,March,2019,0
Yadadri0Bhongir,01-04-2019,April,2019,0
Yadadri0Bhongir,01-05-2019,May,2019,0
Yadadri0Bhongir,01-06-2019,June,2019,0
Yadadri0Bhongir,01-07-2019,July,2019,0
Yadadri0Bhongir,01-08-2019,August,2019,0
Yadadri0Bhongir,01-09-2019,September,2019,0
Yadadri0Bhongir,01-10-2019,October,2019,0
Yadadri0Bhongir,01-11-2019,November,2019,0
Yadadri0Bhongir,01-12-2019,December,2019,0
